"","DATEOFYEAR","Year","INDIV_ID","INDIV_ID_Year","MORPH","POND","COHORT","SEX","WEIGHT","SVL","SVL_fit","SVL_fit_lwr","SVL_fit_upr","SVL_residual","SVL_residual_mean"
"2018",2020-07-06,2020,"210B","210B_2020","Meta","8",2001,"Female",40.43,97,95.8939594117913,95.4023246056157,96.3914904731991,1.10604058820874,0.847773205795311
"2019",2018-07-06,2018,"9094","9094_2018","Meta","8",1999,"Female",29.34,92,95.8939594117913,95.4023246056157,96.3914904731991,-3.89395941179126,-2.00967466179028
"2020",2010-07-23,2010,"7250","7250_2010","Meta","8",1991,"Male",40.2,104,95.8939594117913,95.4023246056157,96.3914904731991,8.10604058820874,6.91495267909942
"2021",2009-07-21,2009,"678","678_2009","Meta","8",1990,"Female",41.13,96,95.8939594117913,95.4023246056157,96.3914904731991,0.106040588208742,-0.649464801718286
"2022",2007-06-26,2007,"641","641_2007","Meta","12",1988,"Female",24.3,88,95.8939594117913,95.4023246056157,96.3914904731991,-7.89395941179126,-7.91582622333377
"2023",2020-07-06,2020,"340C","340C_2020","Meta","8",2001,"Male",26.38,93,95.8939594117913,95.4023246056157,96.3914904731991,-2.89395941179126,-0.755016351322341
"2024",2009-07-01,2009,"2509","2509_2009","Meta","12",1990,"Female",17.9,90,95.8939594117913,95.4023246056157,96.3914904731991,-5.89395941179126,-3.38516359447229
"2025",2010-07-30,2010,"7250","7250_2010","Meta","8",1991,"Male",38.3,102,95.8939594117913,95.4023246056157,96.3914904731991,6.10604058820874,6.91495267909942
"2026",2009-07-28,2009,"2509","2509_2009","Meta","12",1990,"Female",20.72,91,95.8939594117913,95.4023246056157,96.3914904731991,-4.89395941179126,-3.38516359447229
"2027",2022-07-25,2022,"9990","9990_2022","Meta","9",2003,"Male",31.77,96,95.8939594117913,95.4023246056157,96.3914904731991,0.106040588208742,-4.43146925859902
"2028",2007-06-10,2007,"784","784_2007","Meta","1",1988,"Female",37.8,105,95.8939594117913,95.4023246056157,96.3914904731991,9.10604058820874,9.72290005414895
"2029",2020-07-06,2020,"1170A","1170A_2020","Meta","8",2001,"Male",27.43,91,95.8939594117913,95.4023246056157,96.3914904731991,-4.89395941179126,-4.44464348275833
"2030",2019-07-25,2019,"302D","302D_2019","Meta","5A",2000,"Female",13.92,86,95.8939594117913,95.4023246056157,96.3914904731991,-9.89395941179126,-8.56062607845792
"2031",2020-06-28,2020,"1100F","1100F_2020","Meta","9",2001,"Male",25.05,90,95.8939594117913,95.4023246056157,96.3914904731991,-5.89395941179126,-5.92881639623802
"2032",2009-06-23,2009,"678","678_2009","Meta","6",1990,"Female",28.81,96,95.8939594117913,95.4023246056157,96.3914904731991,0.106040588208742,-0.649464801718286
"2033",2009-07-08,2009,"2509","2509_2009","Meta","12",1990,"Female",19.65,90,95.8939594117913,95.4023246056157,96.3914904731991,-5.89395941179126,-3.38516359447229
"2034",2017-07-18,2017,"71B","71B_2017","Meta","9",1998,"Male",22.04,98,95.8939594117913,95.4023246056157,96.3914904731991,2.10604058820874,2.35538153659249
"2035",2020-07-22,2020,"340C","340C_2020","Meta","8",2001,"Male",27.92,93,95.8939594117913,95.4023246056157,96.3914904731991,-2.89395941179126,-0.755016351322341
"2036",2007-06-14,2007,"1160","1160_2007","Meta","5",1988,"Female",20.3,85,95.8939594117913,95.4023246056157,96.3914904731991,-10.8939594117913,-9.52192609553512
"2037",2018-06-11,2018,"9094","9094_2018","Meta","8",1999,"Female",21.74,92,95.8939594117913,95.4023246056157,96.3914904731991,-3.89395941179126,-2.00967466179028
"2038",2007-06-25,2007,"627C","627C_2007","Meta","10",1988,"Female",28.4,100,95.8939594117913,95.4023246056157,96.3914904731991,4.10604058820874,2.64194705815689
"2039",2009-07-22,2009,"3077","3077_2009","Meta","12",1990,"Male",24.13,91,95.8939594117913,95.4023246056157,96.3914904731991,-4.89395941179126,-4.00457853560494
"2040",2010-06-29,2010,"3914","3914_2010","Meta","9",1991,"Male",13.9,89,95.8939594117913,95.4023246056157,96.3914904731991,-6.89395941179126,-5.68133961957977
"2041",2007-06-10,2007,"1027","1027_2007","Meta","1",1988,"Male",28.4,105,95.8939594117913,95.4023246056157,96.3914904731991,9.10604058820874,10.9668630998072
"2042",2020-07-22,2020,"210B","210B_2020","Meta","8",2001,"Female",39.83,97,95.8939594117913,95.4023246056157,96.3914904731991,1.10604058820874,0.847773205795311
"2043",2007-06-13,2007,"641","641_2007","Meta","12",1988,"Female",23.9,88,95.8939594117913,95.4023246056157,96.3914904731991,-7.89395941179126,-7.91582622333377
"2044",2020-07-13,2020,"340C","340C_2020","Meta","8",2001,"Male",27.84,95,95.8939594117913,95.4023246056157,96.3914904731991,-0.893959411791258,-0.755016351322341
"2045",2019-08-01,2019,"2304A","2304A_2019","Meta","52",2000,"Female",30.67,104,95.8939594117913,95.4023246056157,96.3914904731991,8.10604058820874,9.82449371999719
"2046",2007-07-23,2007,"704","704_2007","Meta","11",1988,"Male",20.2,84,95.8939594117913,95.4023246056157,96.3914904731991,-11.8939594117913,-10.0200761038054
"2047",2020-07-22,2020,"3100","3100_2020","Meta","8",2001,"Male",35.71,104,95.8939594117913,95.4023246056157,96.3914904731991,8.10604058820874,6.73997848728837
"2048",2007-07-18,2007,"627C","627C_2007","Meta","10",1988,"Female",25.73,97,95.8939594117913,95.4023246056157,96.3914904731991,1.10604058820874,2.64194705815689
"2049",2020-07-13,2020,"210B","210B_2020","Meta","8",2001,"Female",43.23,96,95.8939594117913,95.4023246056157,96.3914904731991,0.106040588208742,0.847773205795311
"2050",2022-07-06,2022,"9990","9990_2022","Meta","9",2003,"Male",25.85,95,95.8939594117913,95.4023246056157,96.3914904731991,-0.893959411791258,-4.43146925859902
"2051",2020-07-08,2020,"1100F","1100F_2020","Meta","9",2001,"Male",26.05,90,95.8939594117913,95.4023246056157,96.3914904731991,-5.89395941179126,-5.92881639623802
"2052",2009-07-27,2009,"678","678_2009","Meta","8",1990,"Female",40.7,97,95.8939594117913,95.4023246056157,96.3914904731991,1.10604058820874,-0.649464801718286
"2053",2020-07-05,2020,"210B","210B_2020","Meta","8",2001,"Female",40.43,98,95.8939594117913,95.4023246056157,96.3914904731991,2.10604058820874,0.847773205795311
"2054",2010-07-03,2010,"3914","3914_2010","Meta","9",1991,"Male",12.4,87,95.8939594117913,95.4023246056157,96.3914904731991,-8.89395941179126,-5.68133961957977
"2055",2007-06-09,2007,"641","641_2007","Meta","12",1988,"Female",23.5,92,95.8939594117913,95.4023246056157,96.3914904731991,-3.89395941179126,-7.91582622333377
"2056",2007-06-18,2007,"1160","1160_2007","Meta","5",1988,"Female",16.5,88,95.8939594117913,95.4023246056157,96.3914904731991,-7.89395941179126,-9.52192609553512
"2057",2020-06-28,2020,"210B","210B_2020","Meta","8",2001,"Female",33.29,96,95.8939594117913,95.4023246056157,96.3914904731991,0.106040588208742,0.847773205795311
"2058",2007-07-09,2007,"627C","627C_2007","Meta","10",1988,"Female",26.9,98,95.8939594117913,95.4023246056157,96.3914904731991,2.10604058820874,2.64194705815689
"2059",2019-07-18,2019,"302D","302D_2019","Meta","5",2000,"Female",13.4,88,95.8939594117913,95.4023246056157,96.3914904731991,-7.89395941179126,-8.56062607845792
"2060",2017-07-18,2017,"24B","24B_2017","Meta","8",1998,"Male",16.42,91,95.8939594117913,95.4023246056157,96.3914904731991,-4.89395941179126,-0.460178500591532
"2061",2009-07-01,2009,"678","678_2009","Meta","8",1990,"Female",29.8,95,95.8939594117913,95.4023246056157,96.3914904731991,-0.893959411791258,-0.649464801718286
"2062",2019-07-14,2019,"302D","302D_2019","Meta","5",2000,"Female",13.96,88,95.8939594117913,95.4023246056157,96.3914904731991,-7.89395941179126,-8.56062607845792
"2063",2009-07-16,2009,"2509","2509_2009","Meta","12",1990,"Female",22.38,89,95.8939594117913,95.4023246056157,96.3914904731991,-6.89395941179126,-3.38516359447229
"2064",2020-07-16,2020,"1100F","1100F_2020","Meta","9",2001,"Male",27.76,90,95.8939594117913,95.4023246056157,96.3914904731991,-5.89395941179126,-5.92881639623802
"2065",2021-07-12,2021,"1170A","1170A_2021","Meta","8",2001,"Male",24.75,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-4.44464348275833
"2066",2021-07-12,2021,"340C","340C_2021","Meta","8",2001,"Male",26.33,96,96.2199855182419,95.6770785310165,96.7675645053629,-0.21998551824187,-0.755016351322341
"2067",2011-07-09,2011,"3791","3791_2011","Meta","9",1991,"Male",20.2,102,96.2199855182419,95.6770785310165,96.7675645053629,5.78001448175813,6.52678022999538
"2068",2011-07-21,2011,"3791","3791_2011","Meta","9",1991,"Male",22.5,100,96.2199855182419,95.6770785310165,96.7675645053629,3.78001448175813,6.52678022999538
"2069",2008-07-30,2008,"809","809_2008","Meta","8",1988,"Female",27.65,91,96.2199855182419,95.6770785310165,96.7675645053629,-5.21998551824187,-2.57796893903832
"2070",2010-07-19,2010,"678","678_2010","Meta","8",1990,"Female",40,97,96.2199855182419,95.6770785310165,96.7675645053629,0.78001448175813,-0.649464801718286
"2071",2008-07-31,2008,"897","897_2008","Meta","52",1988,"Female",30.25,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,1.0085172145377
"2072",2008-07-09,2008,"809","809_2008","Meta","8",1988,"Female",21.02,98,96.2199855182419,95.6770785310165,96.7675645053629,1.78001448175813,-2.57796893903832
"2073",2020-07-30,2020,"2304A","2304A_2020","Meta","52",2000,"Female",64.95,106,96.2199855182419,95.6770785310165,96.7675645053629,9.78001448175813,9.82449371999719
"2074",2008-08-07,2008,"897","897_2008","Meta","52",1988,"Female",37.35,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,1.0085172145377
"2075",2010-06-29,2010,"3077","3077_2010","Meta","1",1990,"Male",22.1,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,-4.00457853560494
"2076",2010-07-22,2010,"3077","3077_2010","Meta","11",1990,"Male",36.1,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-4.00457853560494
"2077",2008-08-06,2008,"1319","1319_2008","Meta","8",1988,"Male",30.76,98,96.2199855182419,95.6770785310165,96.7675645053629,1.78001448175813,0.114327207721689
"2078",2021-07-07,2021,"1100F","1100F_2021","Meta","9",2001,"Male",25.84,90,96.2199855182419,95.6770785310165,96.7675645053629,-6.21998551824187,-5.92881639623802
"2079",2021-06-14,2021,"3100","3100_2021","Meta","12",2001,"Male",25.6,104,96.2199855182419,95.6770785310165,96.7675645053629,7.78001448175813,6.73997848728837
"2080",2021-06-25,2021,"1100F","1100F_2021","Meta","9",2001,"Male",24.42,93,96.2199855182419,95.6770785310165,96.7675645053629,-3.21998551824187,-5.92881639623802
"2081",2010-07-22,2010,"2331","2331_2010","Meta","15",1990,"Female",25.1,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-3.36988724701218
"2082",2010-06-22,2010,"678","678_2010","Meta","8",1990,"Female",28.6,98,96.2199855182419,95.6770785310165,96.7675645053629,1.78001448175813,-0.649464801718286
"2083",2010-07-03,2010,"678","678_2010","Meta","8",1990,"Female",35.2,94,96.2199855182419,95.6770785310165,96.7675645053629,-2.21998551824187,-0.649464801718286
"2084",2021-06-22,2021,"1370","1370_2021","Meta","11",2001,"Female",18.45,93,96.2199855182419,95.6770785310165,96.7675645053629,-3.21998551824187,-3.46628695662876
"2085",2021-07-21,2021,"1370","1370_2021","Meta","11",2001,"Female",20.97,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-3.46628695662876
"2086",2021-07-05,2021,"1100F","1100F_2021","Meta","9",2001,"Male",25.33,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-5.92881639623802
"2087",2008-08-06,2008,"809","809_2008","Meta","8",1988,"Female",26.82,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,-2.57796893903832
"2088",2020-07-07,2020,"300E","300E_2020","Meta","18",2000,"Female",26.52,97,96.2199855182419,95.6770785310165,96.7675645053629,0.78001448175813,-1.5107645424276
"2089",2008-07-08,2008,"1319","1319_2008","Meta","8",1988,"Male",24.45,98,96.2199855182419,95.6770785310165,96.7675645053629,1.78001448175813,0.114327207721689
"2090",2008-07-08,2008,"797","797_2008","Meta","8",1988,"Male",22.02,102,96.2199855182419,95.6770785310165,96.7675645053629,5.78001448175813,6.12041584491895
"2091",2008-07-16,2008,"1190","1190_2008","Meta","8",1988,"Male",18.22,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-0.717222771673377
"2092",2008-07-16,2008,"809","809_2008","Meta","8",1988,"Female",21.63,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-2.57796893903832
"2093",2021-07-02,2021,"4358642219","4358642219_2021","Meta","52",2001,"Female",25.7,86,96.2199855182419,95.6770785310165,96.7675645053629,-10.2199855182419,-7.93381512352521
"2094",2021-07-05,2021,"340C","340C_2021","Meta","8",2001,"Male",25.73,96,96.2199855182419,95.6770785310165,96.7675645053629,-0.21998551824187,-0.755016351322341
"2095",2021-07-05,2021,"210B","210B_2021","Meta","8",2001,"Female",36.51,97,96.2199855182419,95.6770785310165,96.7675645053629,0.78001448175813,0.847773205795311
"2096",2011-07-11,2011,"7250","7250_2011","Meta","8",1991,"Male",29,104,96.2199855182419,95.6770785310165,96.7675645053629,7.78001448175813,6.91495267909942
"2097",2008-07-30,2008,"1190","1190_2008","Meta","8",1988,"Male",24.67,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,-0.717222771673377
"2098",2021-07-12,2021,"3100","3100_2021","Meta","8",2001,"Male",30.99,103,96.2199855182419,95.6770785310165,96.7675645053629,6.78001448175813,6.73997848728837
"2099",2021-06-30,2021,"210B","210B_2021","Meta","8",2001,"Female",33.16,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,0.847773205795311
"2100",2008-07-30,2008,"837","837_2008","Meta","9",1988,"Male",23.69,97,96.2199855182419,95.6770785310165,96.7675645053629,0.78001448175813,0.375148062119594
"2101",2021-07-12,2021,"210B","210B_2021","Meta","8",2001,"Female",36.58,96,96.2199855182419,95.6770785310165,96.7675645053629,-0.21998551824187,0.847773205795311
"2102",2010-07-23,2010,"678","678_2010","Meta","8",1990,"Female",40.5,99,96.2199855182419,95.6770785310165,96.7675645053629,2.78001448175813,-0.649464801718286
"2103",2021-06-18,2021,"3100","3100_2021","Meta","8",2001,"Male",24.05,104,96.2199855182419,95.6770785310165,96.7675645053629,7.78001448175813,6.73997848728837
"2104",2019-08-01,2019,"1042B","1042B_2019","Meta","8",1999,"Female",20.88,94,96.2199855182419,95.6770785310165,96.7675645053629,-2.21998551824187,0.0921622000441232
"2105",2021-06-15,2021,"340C","340C_2021","Meta","8",2001,"Male",21.72,96,96.2199855182419,95.6770785310165,96.7675645053629,-0.21998551824187,-0.755016351322341
"2106",2018-06-19,2018,"122A","122A_2018","Meta","51",1998,"Female",20.6,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-0.242708697032156
"2107",2018-06-11,2018,"712","712_2018","Meta","1A",1998,"Female",23.34,91,96.2199855182419,95.6770785310165,96.7675645053629,-5.21998551824187,-4.81727614939742
"2108",2021-06-17,2021,"4358642219","4358642219_2021","Meta","1",2001,"Female",17.91,89,96.2199855182419,95.6770785310165,96.7675645053629,-7.21998551824187,-7.93381512352521
"2109",2010-07-03,2010,"3077","3077_2010","Meta","11",1990,"Male",20.6,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,-4.00457853560494
"2110",2021-07-21,2021,"1100F","1100F_2021","Meta","9",2001,"Male",30.21,93,96.2199855182419,95.6770785310165,96.7675645053629,-3.21998551824187,-5.92881639623802
"2111",2020-07-09,2020,"2304A","2304A_2020","Meta","52",2000,"Female",60.8,104,96.2199855182419,95.6770785310165,96.7675645053629,7.78001448175813,9.82449371999719
"2112",2021-07-07,2021,"1370","1370_2021","Meta","11",2001,"Female",20.92,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-3.46628695662876
"2113",2021-06-18,2021,"210B","210B_2021","Meta","8",2001,"Female",25.87,96,96.2199855182419,95.6770785310165,96.7675645053629,-0.21998551824187,0.847773205795311
"2114",2018-06-19,2018,"754A","754A_2018","Meta","51",1998,"Female",36.99,102,96.2199855182419,95.6770785310165,96.7675645053629,5.78001448175813,5.94302753498344
"2115",2021-07-12,2021,"4358642219","4358642219_2021","Meta","52",2001,"Female",34.37,88,96.2199855182419,95.6770785310165,96.7675645053629,-8.21998551824187,-7.93381512352521
"2116",2010-06-28,2010,"678","678_2010","Meta","8",1990,"Female",32.5,97,96.2199855182419,95.6770785310165,96.7675645053629,0.78001448175813,-0.649464801718286
"2117",2008-07-30,2008,"1319","1319_2008","Meta","8",1988,"Male",32.06,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,0.114327207721689
"2118",2019-07-14,2019,"1042B","1042B_2019","Meta","6",1999,"Female",19.36,95,96.2199855182419,95.6770785310165,96.7675645053629,-1.21998551824187,0.0921622000441232
"2119",2010-06-21,2010,"3077","3077_2010","Meta","1",1990,"Male",20.5,93,96.2199855182419,95.6770785310165,96.7675645053629,-3.21998551824187,-4.00457853560494
"2120",2010-07-19,2010,"3077","3077_2010","Meta","11",1990,"Male",32.9,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-4.00457853560494
"2121",2021-06-14,2021,"210B","210B_2021","Meta","8",2001,"Female",23.73,98,96.2199855182419,95.6770785310165,96.7675645053629,1.78001448175813,0.847773205795311
"2122",2008-07-30,2008,"797","797_2008","Meta","8",1988,"Male",20.92,104,96.2199855182419,95.6770785310165,96.7675645053629,7.78001448175813,6.12041584491895
"2123",2021-06-30,2021,"3100","3100_2021","Meta","8",2001,"Male",28.01,102,96.2199855182419,95.6770785310165,96.7675645053629,5.78001448175813,6.73997848728837
"2124",2021-07-27,2021,"3100","3100_2021","Meta","8",2001,"Male",30.32,101,96.2199855182419,95.6770785310165,96.7675645053629,4.78001448175813,6.73997848728837
"2125",2019-07-30,2019,"1042B","1042B_2019","Meta","8",1999,"Female",20.22,94,96.2199855182419,95.6770785310165,96.7675645053629,-2.21998551824187,0.0921622000441232
"2126",2021-06-18,2021,"1170A","1170A_2021","Meta","8",2001,"Male",20.77,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-4.44464348275833
"2127",2011-07-13,2011,"3791","3791_2011","Meta","9",1991,"Male",22.2,105,96.2199855182419,95.6770785310165,96.7675645053629,8.78001448175813,6.52678022999538
"2128",2021-07-12,2021,"1370","1370_2021","Meta","11",2001,"Female",22.11,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-3.46628695662876
"2129",2021-07-27,2021,"340C","340C_2021","Meta","8",2001,"Male",26.14,93,96.2199855182419,95.6770785310165,96.7675645053629,-3.21998551824187,-0.755016351322341
"2130",2008-07-25,2008,"622B","622B_2008","Meta","16",1988,"Female",30.66,92,96.2199855182419,95.6770785310165,96.7675645053629,-4.21998551824187,-2.62292492446008
"2131",2011-07-18,2011,"7250","7250_2011","Meta","8",1991,"Male",29.7,106,96.2199855182419,95.6770785310165,96.7675645053629,9.78001448175813,6.91495267909942
"2132",2008-08-06,2008,"1190","1190_2008","Meta","8",1988,"Male",23.96,96,96.2199855182419,95.6770785310165,96.7675645053629,-0.21998551824187,-0.717222771673377
"2133",2022-06-24,2022,"340C","340C_2022","Meta","8",2001,"Male",24.3,97,96.5145261286163,95.9187823639943,97.1179194027139,0.485473871383704,-0.755016351322341
"2134",2022-07-11,2022,"1340A","1340A_2022","Meta","8",2001,"Male",36.72,105,96.5145261286163,95.9187823639943,97.1179194027139,8.4854738713837,6.0966504670938
"2135",2022-07-06,2022,"1710A","1710A_2022","Meta","8",2001,"Female",27.61,92,96.5145261286163,95.9187823639943,97.1179194027139,-4.5145261286163,-7.58425906117358
"2136",2022-06-25,2022,"9401","9401_2022","Meta","16",2001,"Male",28,95,96.5145261286163,95.9187823639943,97.1179194027139,-1.5145261286163,2.49773389778063
"2137",2022-07-21,2022,"3100","3100_2022","Meta","8",2001,"Male",40.16,104,96.5145261286163,95.9187823639943,97.1179194027139,7.4854738713837,6.73997848728837
"2138",2022-07-01,2022,"4358642219","4358642219_2022","Meta","52",2001,"Female",38.21,96,96.5145261286163,95.9187823639943,97.1179194027139,-0.514526128616296,-7.93381512352521
"2139",2022-07-06,2022,"210B","210B_2022","Meta","8",2001,"Female",40.29,99,96.5145261286163,95.9187823639943,97.1179194027139,2.4854738713837,0.847773205795311
"2140",2022-06-24,2022,"1100F","1100F_2022","Meta","9",2001,"Male",21.5,95,96.5145261286163,95.9187823639943,97.1179194027139,-1.5145261286163,-5.92881639623802
"2141",2022-07-21,2022,"1340A","1340A_2022","Meta","8",2001,"Male",34.72,102,96.5145261286163,95.9187823639943,97.1179194027139,5.4854738713837,6.0966504670938
"2142",2021-06-21,2021,"5900","5900_2021","Meta","5",2000,"Female",21.51,92,96.5145261286163,95.9187823639943,97.1179194027139,-4.5145261286163,-7.74505360582129
"2143",2020-07-22,2020,"1077B","1077B_2020","Meta","8",1999,"Male",24.96,90,96.5145261286163,95.9187823639943,97.1179194027139,-6.5145261286163,-6.01545853094524
"2144",2009-07-17,2009,"1249","1249_2009","Meta","52",1988,"Female",68.97,112,96.5145261286163,95.9187823639943,97.1179194027139,15.4854738713837,15.5633799706199
"2145",2020-06-28,2020,"3001B","3001B_2020","Meta","8",1999,"Female",35.01,101,96.5145261286163,95.9187823639943,97.1179194027139,4.4854738713837,5.06071509204264
"2146",2021-07-12,2021,"2304A","2304A_2021","Meta","52",2000,"Female",63.42,106,96.5145261286163,95.9187823639943,97.1179194027139,9.4854738713837,9.82449371999719
"2147",2022-07-11,2022,"3100","3100_2022","Meta","8",2001,"Male",39.2,105,96.5145261286163,95.9187823639943,97.1179194027139,8.4854738713837,6.73997848728837
"2148",2022-07-06,2022,"150B","150B_2022","Meta","8",2001,"Female",33.81,99,96.5145261286163,95.9187823639943,97.1179194027139,2.4854738713837,-0.191723006519332
"2149",2020-07-20,2020,"3090A","3090A_2020","Meta","18",1999,"Male",27.68,95,96.5145261286163,95.9187823639943,97.1179194027139,-1.5145261286163,0.100319418796507
"2150",2019-07-31,2019,"71B","71B_2019","Meta","11",1998,"Male",22.29,99,96.5145261286163,95.9187823639943,97.1179194027139,2.4854738713837,2.35538153659249
"2151",2022-07-21,2022,"210B","210B_2022","Meta","8",2001,"Female",40.31,98,96.5145261286163,95.9187823639943,97.1179194027139,1.4854738713837,0.847773205795311
"2152",2011-07-19,2011,"2331","2331_2011","Meta","15",1990,"Female",17,91,96.5145261286163,95.9187823639943,97.1179194027139,-5.5145261286163,-3.36988724701218
"2153",2022-06-24,2022,"150B","150B_2022","Meta","8",2001,"Female",28,98,96.5145261286163,95.9187823639943,97.1179194027139,1.4854738713837,-0.191723006519332
"2154",2009-07-21,2009,"1319","1319_2009","Meta","8",1988,"Male",33.26,96,96.5145261286163,95.9187823639943,97.1179194027139,-0.514526128616296,0.114327207721689
"2155",2020-07-13,2020,"3001B","3001B_2020","Meta","8",1999,"Female",40.33,100,96.5145261286163,95.9187823639943,97.1179194027139,3.4854738713837,5.06071509204264
"2156",2022-07-21,2022,"1710A","1710A_2022","Meta","8",2001,"Female",27.04,92,96.5145261286163,95.9187823639943,97.1179194027139,-4.5145261286163,-7.58425906117358
"2157",2022-06-30,2022,"210B","210B_2022","Meta","8",2001,"Female",34.88,95,96.5145261286163,95.9187823639943,97.1179194027139,-1.5145261286163,0.847773205795311
"2158",2009-07-15,2009,"1319","1319_2009","Meta","8",1988,"Male",33.82,94,96.5145261286163,95.9187823639943,97.1179194027139,-2.5145261286163,0.114327207721689
"2159",2020-07-06,2020,"8424","8424_2020","Meta","6",1999,"Male",23.14,91,96.5145261286163,95.9187823639943,97.1179194027139,-5.5145261286163,-2.01158856678602
"2160",2021-06-24,2021,"9202A","9202A_2021","Meta","14",2000,"Female",20.79,92,96.5145261286163,95.9187823639943,97.1179194027139,-4.5145261286163,-4.64316154768164
"2161",2022-07-25,2022,"1100F","1100F_2022","Meta","9",2001,"Male",30.37,94,96.5145261286163,95.9187823639943,97.1179194027139,-2.5145261286163,-5.92881639623802
"2162",2012-07-07,2012,"7250","7250_2012","Meta","8",1991,"Male",37.04,105,96.5145261286163,95.9187823639943,97.1179194027139,8.4854738713837,6.91495267909942
"2163",2009-07-15,2009,"641","641_2009","Meta","16",1988,"Female",30.13,97,96.5145261286163,95.9187823639943,97.1179194027139,0.485473871383704,-7.91582622333377
"2164",2022-07-06,2022,"1100F","1100F_2022","Meta","9",2001,"Male",23.8,94,96.5145261286163,95.9187823639943,97.1179194027139,-2.5145261286163,-5.92881639623802
"2165",2022-07-06,2022,"1370","1370_2022","Meta","11",2001,"Female",19.04,91,96.5145261286163,95.9187823639943,97.1179194027139,-5.5145261286163,-3.46628695662876
"2166",2009-07-15,2009,"622B","622B_2009","Meta","16",1988,"Female",36.64,105,96.5145261286163,95.9187823639943,97.1179194027139,8.4854738713837,-2.62292492446008
"2167",2022-07-21,2022,"150B","150B_2022","Meta","8",2001,"Female",32.16,99,96.5145261286163,95.9187823639943,97.1179194027139,2.4854738713837,-0.191723006519332
"2168",2011-07-09,2011,"3077","3077_2011","Meta","11",1990,"Male",26,92,96.5145261286163,95.9187823639943,97.1179194027139,-4.5145261286163,-4.00457853560494
"2169",2021-06-25,2021,"2300B","2300B_2021","Meta","9",2000,"Male",22.71,101,96.5145261286163,95.9187823639943,97.1179194027139,4.4854738713837,4.9433321957388
"2170",2020-07-06,2020,"1077B","1077B_2020","Meta","8",1999,"Male",25.48,89,96.5145261286163,95.9187823639943,97.1179194027139,-7.5145261286163,-6.01545853094524
"2171",2022-07-06,2022,"340C","340C_2022","Meta","8",2001,"Male",30.6,97,96.5145261286163,95.9187823639943,97.1179194027139,0.485473871383704,-0.755016351322341
"2172",2011-07-26,2011,"2331","2331_2011","Meta","15",1990,"Female",18.8,91,96.5145261286163,95.9187823639943,97.1179194027139,-5.5145261286163,-3.36988724701218
"2173",2022-07-06,2022,"1340A","1340A_2022","Meta","8",2001,"Male",34.04,106,96.5145261286163,95.9187823639943,97.1179194027139,9.4854738713837,6.0966504670938
"2174",2021-06-20,2021,"2304A","2304A_2021","Meta","1",2000,"Female",39.61,108,96.5145261286163,95.9187823639943,97.1179194027139,11.4854738713837,9.82449371999719
"2175",2020-07-09,2020,"7097","7097_2020","Meta","52",1999,"Male",42.12,106,96.5145261286163,95.9187823639943,97.1179194027139,9.4854738713837,12.0531835167036
"2176",2019-07-24,2019,"71B","71B_2019","Meta","9",1998,"Male",22.65,100,96.5145261286163,95.9187823639943,97.1179194027139,3.4854738713837,2.35538153659249
"2177",2019-07-14,2019,"71B","71B_2019","Meta","9",1998,"Male",21.86,101,96.5145261286163,95.9187823639943,97.1179194027139,4.4854738713837,2.35538153659249
"2178",2019-08-01,2019,"122A","122A_2019","Meta","52",1998,"Female",25.6,93,96.5145261286163,95.9187823639943,97.1179194027139,-3.5145261286163,-0.242708697032156
"2179",2012-06-30,2012,"7250","7250_2012","Meta","8",1991,"Male",40.35,103,96.5145261286163,95.9187823639943,97.1179194027139,6.4854738713837,6.91495267909942
"2180",2009-07-28,2009,"704","704_2009","Meta","9",1988,"Male",17.84,87,96.5145261286163,95.9187823639943,97.1179194027139,-9.5145261286163,-10.0200761038054
"2181",2021-07-02,2021,"2304A","2304A_2021","Meta","52",2000,"Female",52,105,96.5145261286163,95.9187823639943,97.1179194027139,8.4854738713837,9.82449371999719
