,ID,INDIV_ID,DATEOFYEAR,SEASONDAY,RECAPTURE,Pond,MORPH,COHORT,SEX,CLIP,SVL,TOTAL,WEIGHT,CONDITION,CLOACA,GILL,COMMENT,Date_Sample_FS,FS_Density_Pond,log_FS_Density_Pond,SE_Density,lower_density,upper_density,FS_Biomass_Pond_m3,log_FS_Biomass_Pond_m3,SE_Biomass,lower_biomass,upper_biomass,Biomass_Per_FS_Pond,SE_Indiv,lower_indiv,upper_indiv,Week,Hydroperiod,FS_Biomass_Max_Pond,FS_Biomass_Mode_Pond
240,54401,900118000002996,6/24/22,5,yes,8,Meta,2012,Male,NA,91,159,17840,not fat,sw,,2+10,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
241,54400,1492,6/24/22,5,yes,8,Meta,NA,Male,1492,97,194,28070,sl fat,sw,,Short X toe; spot on middle of back; Christopher Columbus!,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
242,54399,982000365434928,6/24/22,5,yes,8,Meta,NA,Male,NA,95,184,22850,sl fat,sw,,Hernea on right side,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
243,54398,3100,6/24/22,5,yes,8,Meta,2001,Male,3100,105,201,29580,sl fat,sw,,4+7,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
244,54397,435A797D01,6/24/22,5,yes,8,Meta,2008,Female,NA,85,151,18920,sl fat,sl sw,,1+7; snotty,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
245,54396,150B,6/24/22,5,,8,Meta,2001,Female,150,98,185,28000,sl fat,sl sw,,4+7,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
246,54395,4359596709,6/24/22,5,yes,8,Meta,2008,Female,NA,95,178,28950,sl fat,very sw,,1+7,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
247,54394,982091066167345,6/24/22,5,no,8,Meta,NA,Male,NA,92,173,21940,sl fat,sw,,,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
248,54393,982000167194011,6/24/22,5,yes,8,Meta,2015,Male,NA,83,154,12590,not fat,sw,,,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
249,54392,340C,6/24/22,5,yes,8,Meta,2001,Male,340,97,185,24300,sl fat,sw,,4+7; slightly short 20 toe,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
250,54771,900118000003084,7/1/22,12,yes,13,Meta,2009,Male,NA,94,180,23840,sl fat,sw,,2+7,6/27/22,1246.153846,7.128619311,0.233117131,6.89550218,7.361736442,1299.722347,7.17067504,0.238129666,6.932545374,7.408804706,1.040868296,0.007267005,1.033601291,1.048135301,26,Temporary,2.090908451,0.9
251,54770,982000365434745,7/1/22,12,yes,13,Meta,2014,Female,NA,86,161,20440,sl fat,sl sw,,,6/27/22,1246.153846,7.128619311,0.233117131,6.89550218,7.361736442,1299.722347,7.17067504,0.238129666,6.932545374,7.408804706,1.040868296,0.007267005,1.033601291,1.048135301,26,Temporary,2.090908451,0.9
252,54769,982000167212269,7/1/22,12,yes,13,Meta,NA,Female,NA,95,172,24490,not fat,not sw,,Toe looks like 300 clip,6/27/22,1246.153846,7.128619311,0.233117131,6.89550218,7.361736442,1299.722347,7.17067504,0.238129666,6.932545374,7.408804706,1.040868296,0.007267005,1.033601291,1.048135301,26,Temporary,2.090908451,0.9
253,54778,982000365435052,7/1/22,12,yes,52,Meta,2015,Male,NA,92,171,23870,sl fat,sw,,,6/27/22,28.01724138,3.367890184,0.460189245,2.907700939,3.828079428,18.01769114,2.945369658,0.478049624,2.467320034,3.423419283,0.597986781,0.031827369,0.566159412,0.629814149,26,Semi-permanent,1.367833054,0.5
254,54777,900118000002720,7/1/22,12,yes,52,Meta,2009,Female,NA,100,182,30200,sl fat,sl sw,,2+7; real squirmy; Star Oddi 7893,6/27/22,28.01724138,3.367890184,0.460189245,2.907700939,3.828079428,18.01769114,2.945369658,0.478049624,2.467320034,3.423419283,0.597986781,0.031827369,0.566159412,0.629814149,26,Semi-permanent,1.367833054,0.5
255,54776,702D,7/1/22,12,yes,52,Meta,NA,Male,702,105,203,33220,fat,sl sw,,,6/27/22,28.01724138,3.367890184,0.460189245,2.907700939,3.828079428,18.01769114,2.945369658,0.478049624,2.467320034,3.423419283,0.597986781,0.031827369,0.566159412,0.629814149,26,Semi-permanent,1.367833054,0.5
256,54775,982000167208175,7/1/22,12,yes,52,Meta,NA,Female,NA,103,196,35490,sl fat,not sw,,,6/27/22,28.01724138,3.367890184,0.460189245,2.907700939,3.828079428,18.01769114,2.945369658,0.478049624,2.467320034,3.423419283,0.597986781,0.031827369,0.566159412,0.629814149,26,Semi-permanent,1.367833054,0.5
257,54774,7097,7/1/22,12,yes,52,Meta,1999,Male,7097,110,217,44120,fat,sw,,Henceforth known as Kentrell (also a 99 cohort),6/27/22,28.01724138,3.367890184,0.460189245,2.907700939,3.828079428,18.01769114,2.945369658,0.478049624,2.467320034,3.423419283,0.597986781,0.031827369,0.566159412,0.629814149,26,Semi-permanent,1.367833054,0.5
258,54773,982091066165187,7/1/22,12,no,52,Meta,NA,Male,NA,86,165,18650,sl fat,sw,,Beautiful spots (looks like leopard w/ black and gold spots); 2000 toe has tiny bifrication; 200 toe is a little short,6/27/22,28.01724138,3.367890184,0.460189245,2.907700939,3.828079428,18.01769114,2.945369658,0.478049624,2.467320034,3.423419283,0.597986781,0.031827369,0.566159412,0.629814149,26,Semi-permanent,1.367833054,0.5
259,54772,4358642219,7/1/22,12,yes,52,Meta,2001,Female,NA,96,181,38210,fat,not sw,,"4+7; ""definitely fat""",6/27/22,28.01724138,3.367890184,0.460189245,2.907700939,3.828079428,18.01769114,2.945369658,0.478049624,2.467320034,3.423419283,0.597986781,0.031827369,0.566159412,0.629814149,26,Semi-permanent,1.367833054,0.5
260,54746,982126054418431,6/30/22,11,yes,6,Meta,NA,Male,NA,85,157,14010,not fat,sw,,Karissa photo; Megan cort and Bd; Howard has revised his previous comment,6/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Semi-permanent,0,0
261,54754,985170001696220,6/30/22,11,yes,8,Meta,NA,Female,NA,91,162,23940,sl fat,sl sw,,Karissa photo,6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
262,54753,982000167194693,6/30/22,11,yes,8,Meta,2012,Female,NA,85,164,18360,not fat,sl sw,,2+10; Karissa photo; really cool spots all over,6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
263,54752,982091066167290,6/30/22,11,yes,8,Meta,NA,Male,NA,86,161,20050,sl fat,sw,,Recapture with no history; Karissa photo; Kentrell CTMax,6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
264,54751,210B,6/30/22,11,yes,8,Meta,2001,Female,210,95,176,34880,fat,sw,,Karissa photo,6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
265,54750,982000167211706,6/30/22,11,yes,8,Meta,NA,Male,NA,90,167,20700,sl fat,sw,,Karissa photo,6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
266,54749,900118000002982,6/30/22,11,yes,8,Meta,2011,Female,NA,91,164,26530,sl fat,sw,,Karissa photo; Megan cort and Bd; underbite on left side;,6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
267,54748,1004E,6/30/22,11,yes,8,Meta,2000,Male,1004,97,184,29730,sl fat,very sw,,"40+70; Karissa photo; Megan cort; ""looks like some stranger things bullshit, you gotta cover that up"" -Howard; Kentrell CTMax",6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
268,54747,900118000002910,6/30/22,11,yes,8,Meta,2011,Female,NA,100,177,30160,sl fat,sl sw,,Karissa photo; Megan cort and Bd; Kentrell CTMax,6/27/22,2.155172414,1.149043142,0.349053841,0.799989301,1.498096983,6.028489546,1.949971824,0.517571988,1.432399836,2.467543813,1.041269137,0.509071235,0.532197902,1.550340372,26,Semi-permanent,4.170043958,0
269,54971,985170001994806,7/6/22,17,yes,10,Meta,NA,Female,NA,93,168,21260,not fat,sl sw,,Missing 70 toe; 200 and 400 toes fused,7/5/22,0.862068966,0.621688217,0.281456939,0.340231277,0.903145156,1.392810158,0.872468473,0.367596515,0.504871958,1.240064988,0.646263913,0.401682788,0.244581125,1.047946701,27,Semi-permanent,1.833091847,0
270,54976,900118000002890,7/6/22,17,yes,11,Meta,2009,Female,NA,94,178,23140,sl fat,sl sw,,2+7,7/5/22,17.09770115,2.895784922,0.659048262,2.23673666,3.554833184,49.9753214,3.931341621,0.840894527,3.090447094,4.772236149,2.598954087,0.696519732,1.902434355,3.295473819,27,Semi-permanent,5.49902695,2.7
271,54975,1370,7/6/22,17,yes,11,Meta,2001,Female,1370,91,164,19040,sl fat,sl sw,,4+7,7/5/22,17.09770115,2.895784922,0.659048262,2.23673666,3.554833184,49.9753214,3.931341621,0.840894527,3.090447094,4.772236149,2.598954087,0.696519732,1.902434355,3.295473819,27,Semi-permanent,5.49902695,2.7
272,55011,900118000003084,7/7/22,18,yes,13,Meta,2009,Male,NA,92,176,21950,not fat,sw,,2+7; spot on right side of back,7/5/22,92.88558664,4.542076877,0.316639365,4.225437512,4.858716243,140.2708057,4.950678656,0.287084373,4.663594283,5.237763028,1.547285412,0.135554812,1.4117306,1.682840223,27,Temporary,2.634224716,1.1
273,55010,982000167212269,7/7/22,18,yes,13,Meta,NA,Female,NA,93,170,24630,not fat,not sw,,Very well behaved,7/5/22,92.88558664,4.542076877,0.316639365,4.225437512,4.858716243,140.2708057,4.950678656,0.287084373,4.663594283,5.237763028,1.547285412,0.135554812,1.4117306,1.682840223,27,Temporary,2.634224716,1.1
274,55023,982091066167264,7/7/22,18,yes,15,Meta,NA,Male,NA,88,163,16060,not fat,sw,,,7/5/22,531.25,6.277113304,0.462676697,5.814436607,6.739790001,555.627006,6.321895367,0.471402609,5.850492758,6.793297977,1.043968768,0.023122316,1.020846453,1.067091084,27,Temporary,2.367535031,1.1
275,55022,982000167211662,7/7/22,18,yes,15,Meta,2011,Female,NA,97,183,30290,sl fat,sl sw,,1+10,7/5/22,531.25,6.277113304,0.462676697,5.814436607,6.739790001,555.627006,6.321895367,0.471402609,5.850492758,6.793297977,1.043968768,0.023122316,1.020846453,1.067091084,27,Temporary,2.367535031,1.1
276,55021,985170001706051,7/7/22,18,yes,15,Meta,NA,Female,NA,84,161,22860,sl fat,not sw,,Slightly short 40 toe,7/5/22,531.25,6.277113304,0.462676697,5.814436607,6.739790001,555.627006,6.321895367,0.471402609,5.850492758,6.793297977,1.043968768,0.023122316,1.020846453,1.067091084,27,Temporary,2.367535031,1.1
277,55020,900118000002907,7/7/22,18,yes,15,Meta,2012,Female,NA,95,182,29350,sl fat,sl sw,,Cool spots; very slight; left eye is still a little messed up,7/5/22,531.25,6.277113304,0.462676697,5.814436607,6.739790001,555.627006,6.321895367,0.471402609,5.850492758,6.793297977,1.043968768,0.023122316,1.020846453,1.067091084,27,Temporary,2.367535031,1.1
278,55016,982000167209180,7/7/22,18,yes,6,Meta,2011,Male,NA,84,157,14610,not fat,sw,,1+10,7/5/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Semi-permanent,0,0
279,55015,985170001725748,7/7/22,18,yes,6,Meta,NA,Female,NA,87,158,16430,not fat,not sw,,Cool spots,7/5/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Semi-permanent,0,0
280,55014,982091066165121,7/7/22,18,no,6,Meta,NA,Male,NA,91,175,20900,not fat,sl sw,,Got nice spots though,7/5/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Semi-permanent,0,0
281,55013,982091066165110,7/7/22,18,no,6,Meta,NA,Male,NA,91,179,18260,not fat,sw,,,7/5/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Semi-permanent,0,0
282,55012,982126054418431,7/7/22,18,yes,6,Meta,NA,Male,NA,84,156,13890,not fat,sw,,Beautiful spots,7/5/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Semi-permanent,0,0
283,55009,210B,7/6/22,17,yes,8,Meta,2001,Female,210,99,180,40290,fat,sl sw,,4+7,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
284,55008,900118000002846,7/6/22,17,yes,8,Meta,NA,Female,NA,91,165,29770,sl fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
285,55007,1004E,7/6/22,17,yes,8,Meta,2000,Male,1004,96,186,29880,sl fat,very sw,,40+70; demegorgan cloaca,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
286,55006,1340A,7/6/22,17,yes,8,Meta,2001,Male,1340,106,205,34040,sl fat,sw,,4+7; long boi,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
287,55005,1710A,7/6/22,17,yes,8,Meta,2001,Female,1710,92,167,27610,sl fat,sl sw,,4+7,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
288,55004,435C33424D,7/6/22,17,yes,8,Meta,NA,Male,NA,93,181,28100,fat,sw,,Forked 1000 toe,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
289,55003,982000167193199,7/6/22,17,yes,8,Meta,2012,Female,NA,98,180,30100,sl fat,sl sw,,2+10; scar on left shoulder,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
290,55002,982000365435045,7/6/22,17,yes,8,Meta,2014,Female,NA,89,169,30170,fat,sl sw,,Still olive colored,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
291,55001,982091066165252,7/6/22,17,yes,8,Meta,NA,Male,NA,96,182,27680,sl fat,sw,,No history; recently tagged,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
292,55000,982000365434992,7/6/22,17,yes,8,Meta,2014,Female,NA,86,144,15200,not fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
293,54999,150B,7/6/22,17,yes,8,Meta,2001,Female,150,99,188,33810,fat,sl sw,,4+7,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
294,54998,982091066165094,7/6/22,17,no,8,Meta,2008,Female,NA,89,164,28470,fat,sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
295,54997,982000167212489,7/6/22,17,yes,8,Meta,2012,Male,NA,96,179,18520,not fat,sl sw,,2+10,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
296,54996,982000167212133,7/6/22,17,yes,8,Meta,2013,Male,NA,91,164,24650,fat,very sw,,the question mark has been resolved,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
297,54995,900118000002813,7/6/22,17,yes,8,Meta,2010,Female,NA,92,167,24550,sl fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
298,54994,982091066167290,7/6/22,17,yes,8,Meta,NA,Male,NA,88,164,20760,sl fat,sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
299,54993,435A797D01,7/6/22,17,yes,8,Meta,2008,Female,NA,90,157,25350,sl fat,sl sw,,1+7,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
300,54992,4359596709,7/6/22,17,yes,8,Meta,2008,Female,NA,96,181,35670,fat,sl sw,,1+7,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
301,54991,340C,7/6/22,17,yes,8,Meta,2001,Male,340,97,187,30600,fat,sl sw,,4+7,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
302,54990,982000167194693,7/6/22,17,yes,8,Meta,2012,Female,NA,85,156,21460,sl fat,sl sw,,2+10,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
303,54989,900118000002996,7/6/22,17,yes,8,Meta,2012,Male,NA,94,164,24530,sl fat,very sw,,2+10,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
304,54988,982000167194011,7/6/22,17,yes,8,Meta,2015,Male,NA,86,162,19750,sl fat,sw,,Spot on neck; still looking paedo-y,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
305,54987,982091066167332,7/6/22,17,yes,8,Meta,NA,Male,NA,97,184,30210,fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
306,54986,982000167211706,7/6/22,17,yes,8,Meta,NA,Male,NA,93,173,23550,sl fat,sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
307,54985,900118000002910,7/6/22,17,yes,8,Meta,2011,Female,NA,101,179,30530,sl fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
308,54984,9882,7/6/22,17,yes,8,Meta,NA,Female,9882,95,170,29630,fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
309,54983,982091066167345,7/6/22,17,yes,8,Meta,NA,Male,NA,92,175,27200,sl fat,sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
310,54982,1492,7/6/22,17,yes,8,Meta,2007,Male,1492,100,200,33560,fat,sw,,Big spot in middle of back,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
311,54981,982091066165052,7/6/22,17,no,8,Meta,NA,Female,NA,90,165,27430,sl fat,sl sw,,Yellow spot on tail; 4000 toe looks a little funny; needs PIT & potential data logger,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
312,54980,982091066167420,7/6/22,17,yes,8,Meta,2020,Female,NA,79,144,17240,sl fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
313,54979,982000365434928,7/6/22,17,yes,8,Meta,NA,Male,NA,97,189,28460,sl fat,sw,,Hernea on right side (not super noticable anymore),7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
314,54978,434D432441,7/6/22,17,yes,8,Meta,2008,Male,NA,98,192,35190,fat,sw,,1+7; pain in the ass,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
315,54977,982091066167278,7/6/22,17,yes,8,Meta,NA,Female,NA,95,174,27690,sl fat,sl sw,,,7/5/22,6.25,1.981001469,0.376266127,1.604735342,2.357267596,17.82623703,2.935251484,0.527483865,2.407767619,3.462735349,2.19794574,0.489255245,1.708690496,2.687200985,27,Semi-permanent,4.377539447,0
316,55070,982000167211662,7/11/22,22,yes,15,Meta,2011,Female,NA,96,181,33070,sl fat,sw,,1+10,7/13/22,396.5517241,5.985325049,0.309620736,5.675704313,6.294945785,704.7409934,6.559248305,0.330215694,6.229032611,6.889463999,1.746483611,0.042155833,1.704327778,1.788639444,28,Temporary,3.263643434,1.7
317,55069,900118000002907,7/11/22,22,yes,15,Meta,2012,Female,NA,94,183,31500,fat,sw,,Elliot stomach pump 23,7/13/22,396.5517241,5.985325049,0.309620736,5.675704313,6.294945785,704.7409934,6.559248305,0.330215694,6.229032611,6.889463999,1.746483611,0.042155833,1.704327778,1.788639444,28,Temporary,3.263643434,1.7
318,55068,982091066167264,7/11/22,22,yes,15,Meta,NA,Male,NA,88,164,18270,sl fat,sw,,Elliot stomach pump 22,7/13/22,396.5517241,5.985325049,0.309620736,5.675704313,6.294945785,704.7409934,6.559248305,0.330215694,6.229032611,6.889463999,1.746483611,0.042155833,1.704327778,1.788639444,28,Temporary,3.263643434,1.7
319,55067,982091066165118,7/11/22,22,no,15,Meta,NA,Female,NA,88,160,24700,sl fat,sw,,,7/13/22,396.5517241,5.985325049,0.309620736,5.675704313,6.294945785,704.7409934,6.559248305,0.330215694,6.229032611,6.889463999,1.746483611,0.042155833,1.704327778,1.788639444,28,Temporary,3.263643434,1.7
320,55066,982091066165058,7/11/22,22,no,8,Meta,NA,Immature,NA,70,125,10330,not fat,sl sw,,,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
321,55065,982091066165124,7/11/22,22,no,8,Meta,NA,Female,NA,85,154,22430,sl fat,sl sw,,Injured 400 toe,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
322,55064,982000365434992,7/11/22,22,yes,8,Meta,2014,Female,NA,85,146,17160,not fat,sl sw,,,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
